ナンナ,光,2,モード・フギン,敵軍単体にダメージ(大),ダメージ,単体,大,自軍師団に飛行特攻付与,飛,,1,敵軍単体に封印付与,封印付与,単体,,,,,,,,,,
ナンナ,光,3,モード・ムニン,敵軍師団にダメージ(小),ダメージ,師団,小,城壁破壊ダメージ(中),城壁ダメージ,,中,自軍師団知力値アップ(２０％),知力値,アップ,２０％,,,,,,,,,
ナンナ,光,3,祝福のアルタール,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,自軍師団回復(中),回復,師団,中,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,
ナンナ,光,4,グングニル・ミニ,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団速度値アップ(２０％),速度値,アップ,２０％,バリア効果(中),バリア,,中,,,,,,,,,
悪ナンナ,闇,2,断罪舞踏,敵軍師団一列にダメージ(中),ダメージ,一列,中,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,自軍師団に神族特攻付与,神,,1,,,,,,,,,
悪ナンナ,闇,3,モード・ガウト,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団速度値アップ(２０％),速度値,アップ,２０％,,,,,,,,,,,,,
悪ナンナ,闇,3,モード・グリーム,バリア効果(大),バリア,,大,自軍師団防御値アップ(２０％),防御値,アップ,２０％,,,,,,,,,,,,,
悪ナンナ,,4,モード・ヒルドルヴ,自軍師団攻撃値アップ(３０％),攻撃値,アップ,３０％,自軍師団知力値アップ(３０％),知力値,アップ,３０％,フォース増加(中),フォース,増加,中,,,,,,,,,
悪ナンナ,闇,4,グングニル・ミニ,敵軍師団一列にダメージ(特),ダメージ,一列,特,自軍師団攻撃値アップ(２５％),攻撃値,アップ,２５％,敵軍単体に魅了付与,魅了付与,単体,,,,,,,,,,
凶神ナンナ,闇,1,紅い花火,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団に二段神族特攻付与,神,,2,自軍師団に二段魔族特攻付与,魔,,2,,,,,,,,,
凶神ナンナ,闇,3,お人形遊び,敵軍師団一列にダメージ(大),ダメージ,一列,大,敵軍師団一列に呪い付与,呪い付与,一列,,,,,,,,,,,,,,
凶神ナンナ,闇,3,お菓子作り,敵軍単体にダメージ(特),ダメージ,単体,特,自軍師団攻撃値アップ(３０％),攻撃値,アップ,３０％,自軍師団速度値アップ(３０％),速度値,アップ,３０％,,,,,,,,,
凶神ナンナ,闇,5,戦争ごっこ,敵軍師団にダメージ(大),ダメージ,師団,大,城壁破壊ダメージ(大),城壁ダメージ,,大,自軍師団全能力値(２５％),エラー,エラー,エラー,,,,,,,,,
凶神ナンナ,闇,5,エクリプセ,敵軍師団にダメージ(特),ダメージ,師団,特,敵軍師団全能力値ダウン(３０％),全能力値,ダウン,３０％,フォース減少(大),フォース,減少,大,,,,,,,,,
光の主神ナンナ,,2,白神舞踏,自軍師団に二段魔族特攻付与,魔,,2,自軍師団速度値アップ(２５％),速度値,アップ,２５％,,,,,,,,,,,,,
光の主神ナンナ,光,2,モード・フギン,敵軍単体にダメージ(大),ダメージ,単体,大,自軍師団に飛行特攻付与,飛,,1,敵軍単体に封印付与,封印付与,単体,,,,,,,,,,
光の主神ナンナ,光,3,モード・ムニン,敵軍師団にダメージ(大),ダメージ,師団,大,城壁破壊ダメージ(中),城壁ダメージ,,中,自軍師団知力値アップ(３０％),知力値,アップ,３０％,,,,,,,,,
光の主神ナンナ,光,5,主神光輝陣,バリア効果(特),バリア,,特,自軍師団回復(特),回復,師団,特,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,
光の主神ナンナ,光,5,グングニル,敵軍師団にダメージ(特),ダメージ,師団,特,自軍師団蘇生(中),蘇生,師団,中,,,,,,,,,,,,,
黒の主神ナンナ,闇,2,断罪舞踏,敵軍師団一列にダメージ(中),ダメージ,一列,中,自軍師団攻撃値アップ(２０％),攻撃値,アップ,２０％,自軍師団に二段神族特攻付与,神,,2,,,,,,,,,
黒の主神ナンナ,闇,3,モード・ガウト,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団速度値アップ(３５％),速度値,アップ,３５％,,,,,,,,,,,,,
黒の主神ナンナ,闇,3,モード・グリーム,バリア効果(特),バリア,,特,自軍師団防御値アップ(３５％),防御値,アップ,３５％,,,,,,,,,,,,,
黒の主神ナンナ,光,5,主神光輝陣,バリア効果(特),バリア,,特,自軍師団回復(特),回復,師団,特,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,
黒の主神ナンナ,光,5,グングニル,敵軍師団にダメージ(特),ダメージ,師団,特,自軍師団蘇生(中),蘇生,師団,中,,,,,,,,,,,,,
ヴィザール,,1,月神舞踏,自軍師団に神族特攻付与,神,,1,自軍師団に魔族特攻付与,魔,,1,自軍師団速度値アップ(２０％),速度値,アップ,２０％,,,,,,,,,
ヴィザール,闇,2,ムーン・チャクラム,敵軍単体にダメージ(小),ダメージ,単体,小,敵軍単体に魅了付与,魅了付与,単体,,自軍師団に二段夜行特攻付与,夜,,2,,,,,,,,,
ヴィザール,闇,2,蒼の月光,自軍師団蘇生(小),蘇生,師団,小,フォース増加(中),フォース,増加,中,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,
ヴィザール,闇,2,ブリーキンダベル,敵軍師団一列にダメージ(中),ダメージ,一列,中,城壁破壊ダメージ(中),城壁ダメージ,,中,自軍師団に飛行特攻付与,飛,,1,,,,,,,,,
ヴィザール,闇,4,フェイテッド・ムーン,敵軍全体にダメージ(小),ダメージ,全体,小,自軍師団全能力値アップ(３０％),全能力値,アップ,３０％,自軍師団に二段超越特攻付与,超,,2,,,,,,,,,
シギュン,闇,2,デンファレ・アロー,敵軍単体にダメージ(中),ダメージ,単体,中,敵軍単体に魅了付与,魅了付与,単体,,自軍師団に二段飛行特攻付与,飛,,2,,,,,,,,,
シギュン,闇,3,チャーム・ヘイズ,敵軍師団にダメージ(中),ダメージ,師団,中,敵軍師団一列に魅了付与,魅了付与,一列,,自軍師団に男性特攻付与,男,,1,,,,,,,,,
シギュン,闇,3,メッサリナ・シャフト,敵軍単体にダメージ(大),ダメージ,単体,大,フォース吸収(小),フォース,吸収,小,自軍師団回復(中),回復,師団,中,,,,,,,,,
シギュン,闇,4,アトラクト・レイ,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団に二段男性特攻付与,男,,2,敵軍師団知力値ダウン(５０％),知力値,ダウン,５０％,,,,,,,,,
シギュン,闇,5,スコルソール,敵軍師団にダメージ(大),ダメージ,師団,大,フォース吸収(大),フォース,吸収,大,敵軍師団一列に魅了付与,魅了付与,一列,,,,,,,,,,
ヘルモーズ,土,1,星刻の予兆,敵軍単体にダメージ(小),ダメージ,単体,小,自軍師団に死者特攻付与,死,,1,,,,,,,,,,,,,
ヘルモーズ,,3,救済の大予言,フォース吸収(小),フォース,吸収,小,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,自軍師団知力値アップ(１０％),知力値,アップ,１０％,,,,,,,,,
ヘルモーズ,,3,凶兆の戒禁,敵軍師団全能力値ダウン(１０％),全能力値,ダウン,１０％,敵軍単体に呪い付与,呪い付与,単体,,敵軍単体に麻痺付与,麻痺付与,単体,,,,,,,,,,
予言者ヘルモーズ,土,1,星刻の予兆,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団に死者特攻付与,死,,1,,,,,,,,,,,,,
予言者ヘルモーズ,,3,救済の大予言,フォース吸収(中),フォース,吸収,中,自軍師団攻撃値アップ(２０％),攻撃値,アップ,２０％,自軍師団知力値アップ(２０％),知力値,アップ,２０％,,,,,,,,,
予言者ヘルモーズ,,3,凶兆の戒禁,敵軍師団全能力値ダウン(２０％),全能力値,ダウン,２０％,敵軍単体に呪い付与,呪い付与,単体,,敵軍単体に麻痺付与,麻痺付与,単体,,,,,,,,,,
予言者ヘルモーズ,土,4,宝輪ドラウプニル,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団全能力値アップ(３０％),全能力値,アップ,３０％,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,
予言者ヘルモーズ,土,4,バルドルの黙示,敵軍師団にダメージ(大),ダメージ,師団,大,敵軍師団防御値ダウン(２５％),防御値,ダウン,２５％,敵軍師団速度値ダウン(２５％),速度値,ダウン,２５％,,,,,,,,,
呪詛ヘルモーズ,土,1,星刻の予兆,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団に死者特攻付与,死,,1,,,,,,,,,,,,,
呪詛ヘルモーズ,,3,救済の大予言,フォース吸収(中),フォース,吸収,中,自軍師団攻撃値アップ(２０％),攻撃値,アップ,２０％,自軍師団知力値アップ(２０％),知力値,アップ,２０％,,,,,,,,,
呪詛ヘルモーズ,,3,凶兆の戒禁,敵軍師団全能力値ダウン(２５％),全能力値,ダウン,２５％,敵軍師団一列に呪い付与,呪い付与,一列,,敵軍師団一列に麻痺付与,麻痺付与,一列,,,,,,,,,,
呪詛ヘルモーズ,土,4,宝輪ドラウプニル,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団全能力値アップ(３０％),全能力値,アップ,３０％,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,
呪詛ヘルモーズ,土,4,バルドルの黙示,敵軍師団にダメージ(大),ダメージ,師団,大,敵軍師団防御値ダウン(５０％),防御値,ダウン,５０％,敵軍師団速度値ダウン(５０％),速度値,ダウン,５０％,,,,,,,,,
ヨルム,土,1,ぶっとべー！,敵軍単体にダメージ(中),ダメージ,単体,中,城壁破壊ダメージ(中),城壁ダメージ,,中,自軍師団に器兵特攻付与,器,,1,,,,,,,,,
ヨルム,土,2,けずれろー！,敵軍単体にダメージ(大),ダメージ,単体,大,フォース減少(中),フォース,減少,中,自軍師団に二段毒性特攻付与,毒,,2,,,,,,,,,
ヨルム,土,3,はいだらー！,敵軍単体にダメージ(特),ダメージ,単体,特,敵軍師団防御値ダウン(３０％),防御値,ダウン,３０％,自軍師団に獣族特攻付与,獣,,1,,,,,,,,,
ヨルム,,4,シリアス・ウーンズ,敵軍師団一列に呪い付与,呪い付与,一列,,敵軍師団一列に毒化付与(３０％),毒化付与,一列,３０％,敵軍師団全能力値ダウン(３０％),全能力値,ダウン,３０％,,,,,,,,,
ヨルム,,5,セブンス・ペイン,敵軍師団一列に呪い付与,呪い付与,一列,,敵軍全体に毒化付与(５０％),毒化付与,全体,５０％,敵軍師団一列に麻痺付与,麻痺付与,一列,,,,,,,,,,
死神ヘイムダル,水,1,トリシューラ,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団に二段飛行特攻付与,飛,,2,,,,,,,,,,,,,
死神ヘイムダル,水,2,ゴア・シンフォニー,自軍師団回復(中),回復,師団,中,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,,,,,
死神ヘイムダル,水,2,トリアイナ,敵軍師団一列にダメージ(大),ダメージ,一列,大,フォース減少(中),フォース,減少,中,自軍師団に二段海洋特攻付与,海,,2,,,,,,,,,
死神ヘイムダル,水,3,ロンゴミニアト,敵軍師団にダメージ(大),ダメージ,師団,大,自軍師団蘇生(中),蘇生,師団,中,バリア効果(小),バリア,,小,,,,,,,,,
死神ヘイムダル,水,5,ヤーラルホーン,自軍師団蘇生(特),蘇生,師団,特,バリア効果(特),バリア,,特,自軍師団防御値アップ(５０％),防御値,アップ,５０％,,,,,,,,,
ヘイムダル,水,1,トリシューラ,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団に飛行特攻付与,飛,,1,,,,,,,,,,,,,
ヘイムダル,水,2,ゴア・シンフォニー,自軍師団回復(中),回復,師団,中,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,,,,,
ヘイムダル,水,2,トリアイナ,敵軍師団一列にダメージ(中),ダメージ,一列,中,フォース減少(中),フォース,減少,中,自軍師団に二段海洋特攻付与,海,,2,,,,,,,,,
ヘイムダル,水,3,ロンゴミニアト,敵軍師団にダメージ(中),ダメージ,師団,中,自軍師団蘇生(中),蘇生,師団,中,バリア効果(小),バリア,,小,,,,,,,,,
ヘイムダル,水,5,ヤーラルホーン,自軍師団蘇生(特),蘇生,師団,特,バリア効果(特),バリア,,特,自軍師団防御値アップ(５０％),防御値,アップ,５０％,,,,,,,,,
ヴェスラ,光,1,ヘイリッジ・シュペア,敵軍単体にダメージ(中),ダメージ,単体,中,,,,,,,,,,,,,,,,,
ヴェスラ,光,2,シルバーフォルト,バリア効果(中),バリア,,中,自軍師団に魔族特攻付与,魔,,1,自軍師団に死者特攻付与,死,,1,,,,,,,,,
ヴェスラ,光,3,グラオベイン,敵軍師団一列にダメージ(中),ダメージ,一列,中,敵軍師団一列に封印付与,封印付与,一列,,フォース増加(小),フォース,増加,小,,,,,,,,,
ヴェスラ,光,3,ハイリヒトゥーム,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,自軍師団回復(中),回復,師団,中,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,
ヴェスラ,光,4,神杖クヴァーシル,敵軍師団にダメージ(大),ダメージ,師団,大,自軍師団に二段魔族特攻付与,魔,,2,敵軍師団全能力値ダウン(２５％),全能力値,ダウン,２５％,,,,,,,,,
ベルク,風,2,アルメーコーアの鉤爪,敵軍師団一列にダメージ(中),ダメージ,一列,中,自軍師団に神族特攻付与,神,,1,,,,,,,,,,,,,
ベルク,風,3,ゲドルトシルト,敵軍単体にダメージ(大),ダメージ,単体,大,自軍城壁拡張(中),城壁拡張,,中,バリア効果(中),バリア,,中,,,,,,,,,
ベルク,,3,ヴァイゼ・ゲネラール,敵軍師団全能力値ダウン(２０％),全能力値,ダウン,２０％,敵軍師団一列に麻痺付与,麻痺付与,一列,,フォース吸収(小),フォース,吸収,小,,,,,,,,,
ベルク,風,4,フリュムの爪嵐,敵軍師団にダメージ(大),ダメージ,師団,大,敵軍全体に毒化付与(２５％),毒化付与,全体,２５％,敵軍師団攻撃値ダウン(３０％),攻撃値,ダウン,３０％,,,,,,,,,
ベルク,風,5,艦爪ナグルファル,敵軍師団にダメージ(大),ダメージ,師団,大,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,敵軍師団全能力値ダウン(２０％),全能力値,ダウン,２０％,,,,,,,,,
ジーク,火,1,灰燼の刃,敵軍単体にダメージ(大),ダメージ,単体,大,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,,,,,,,,,,,,,
ジーク,火,3,炎竜の誓い,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,バリア効果(大),バリア,,大,自軍師団回復(中),回復,師団,中,,,,,,,,,
ジーク,火,4,ヘルブレイズ,敵軍師団にダメージ(大),ダメージ,師団,大,自軍師団に二段神族特攻付与,神,,2,フォース減少(中),フォース,減少,中,,,,,,,,,
ジーク,火,3,ヴァラナート,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団に二段魔族特攻付与,魔,,2,フォース吸収(中),フォース,吸収,中,,,,,,,,,
ジーク,火,5,タイラントブレイク,敵軍師団にダメージ(特),ダメージ,師団,特,城壁破壊ダメージ(大),城壁ダメージ,,大,敵軍全体に封印付与,封印付与,全体,,,,,,,,,,
スルト,闇,2,エンゲル・カルゲン,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団に二段神族特攻付与,神,,2,自軍師団攻撃値アップ(２０％),攻撃値,アップ,２０％,,,,,,,,,
スルト,火,2,アインエッシェルング,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団に二段人間特攻付与,人,,2,自軍師団防御値アップ(２０％),防御値,アップ,２０％,,,,,,,,,
スルト,火,4,カタストロフィ,敵軍師団にダメージ(大),ダメージ,師団,大,敵軍師団全能力値ダウン(３５％),全能力値,ダウン,３５％,敵軍師団一列に封印付与,封印付与,一列,,,,,,,,,,
スルト,闇,4,グルヴェイグ,自軍師団蘇生(大),蘇生,師団,大,フォース吸収(特),フォース,吸収,特,自軍師団に二段魔族特攻付与,魔,,2,,,,,,,,,
スルト,火,5,大魔剣セイギャールン,敵軍師団にダメージ(特),ダメージ,師団,特,城壁破壊ダメージ(特),城壁ダメージ,,特,自軍師団全能力値アップ(３０％),全能力値,アップ,３０％,,,,,,,,,
レギン,光,2,ブリッツ・ランツェ,敵軍師団一列にダメージ(小),ダメージ,一列,小,自軍師団速度値アップ(１０％),速度値,アップ,１０％,,,,,,,,,,,,,
レギン,無,3,アーミー・アングリフ,敵軍師団にダメージ(小),ダメージ,師団,小,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,自軍師団に魔族特攻付与,魔,,1,,,,,,,,,
レギン,水,4,イデアール・エイス,敵軍師団にダメージ(中),ダメージ,師団,中,敵軍師団一列に呪い付与,呪い付与,一列,,敵軍師団全能力値ダウン(２０％),全能力値,ダウン,２０％,,,,,,,,,
レギン,光,3,フルーフ・ズィーゲル,自軍師団蘇生(小),蘇生,師団,小,バリア効果(中),バリア,,中,敵軍師団一列の強化を解除,強化解除,一列,,戦闘終了まで強化不能,強化不能,,,,,,,
レギン,光,4,霊剣グラム,敵軍師団一列にダメージ(大),ダメージ,一列,大,城壁破壊ダメージ(大),城壁ダメージ,,大,敵軍師団防御値ダウン(３０％),防御値,ダウン,３０％,,,,,,,,,
ユミル,闇,2,デザストル,敵軍師団一列にダメージ(大),ダメージ,一列,大,フォース吸収(小),フォース,吸収,小,,,,,,,,,,,,,
ユミル,闇,2,アンフェール,敵軍単体にダメージ(大),ダメージ,単体,大,自軍師団に二段神族特攻付与,神,,2,,,,,,,,,,,,,
ユミル,光,4,ルリジオンシエル,敵軍師団にダメージ(大),ダメージ,師団,大,自軍師団に二段魔族特攻付与,魔,,2,バリア効果(大),バリア,,大,,,,,,,,,
ユミル,光,4,エレジー・シャルム,敵軍師団一列にダメージ(特),ダメージ,一列,特,自軍師団蘇生(特),蘇生,師団,特,敵軍全団の強化を解除,強化解除,全体,,戦闘終了まで強化不能,強化不能,,,,,,,
ユミル,闇,5,ラグナロク,敵軍師団にダメージ(特),ダメージ,師団,特,自軍師団全能力値アップ(３０％),全能力値,アップ,３０％,フォース増加(中),フォース,増加,中,,,,,,,,,
シャル,火,2,ビーストアフレイド,敵軍師団一列にダメージ(小),ダメージ,一列,小,,,,,,,,,,,,,,,,,
シャル,火,3,ダスクハルバード,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,,,,,,,,,,,,,
シャル,火,4,グローリー・ウォリアー,敵軍単体にダメージ(大),ダメージ,単体,大,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,,,,,,,,,,,,,
ブラギ,,1,スノーストーム,敵軍師団速度値ダウン(１５％),速度値,ダウン,１５％,,,,,,,,,,,,,,,,,
ブラギ,水,3,アヴァランチ,敵軍師団一列にダメージ(小),ダメージ,一列,小,フォース減少(中),フォース,減少,中,,,,,,,,,,,,,
ブラギ,水,4,ブリザード,敵軍師団にダメージ(小),ダメージ,師団,小,敵軍師団全能力値ダウン(２５％),全能力値,ダウン,２５％,,,,,,,,,,,,,
ウォーダン,風,2,エアリアルスピア,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団速度値アップ(１０％),速度値,アップ,１０％,,,,,,,,,,,,,
ウォーダン,風,3,ウィングフォール,敵軍単体にダメージ(大),ダメージ,単体,大,敵軍師団防御値ダウン(２０％),防御値,ダウン,２０％,,,,,,,,,,,,,
ウォーダン,風,5,フラル・スイシーダ,敵軍師団にダメージ(大),ダメージ,師団,大,自軍師団に全種特攻付与,全,,1,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,,,,,,,,,
オッテル卿,光,2,チャージアタック,敵軍単体にダメージ(小),ダメージ,単体,小,,,,,,,,,,,,,,,,,
オッテル卿,,3,モラル・ブースト,フォース増加(中),フォース,増加,中,自軍師団攻撃値アップ(２５％),攻撃値,アップ,２５％,,,,,,,,,,,,,
オッテル卿,光,5,ウィル・フレイズマル,敵軍師団一列にダメージ(中),ダメージ,一列,中,自軍師団全能力値アップ(１５％),全能力値,アップ,１５％,敵軍師団全能力値ダウン(１５％),全能力値,ダウン,１５％,,,,,,,,,
エリク,土,2,プランダー・キル,敵軍単体にダメージ(小),ダメージ,単体,小,フォース吸収(小),フォース,吸収,小,,,,,,,,,,,,,
エリク,,3,ウィズダム・ガード,自軍師団に魔族特攻付与,魔,,1,自軍師団防御値アップ(２５％),防御値,アップ,２５％,,,,,,,,,,,,,
エリク,土,4,ブレイブレイド,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団攻撃値アップ(２５％),攻撃値,アップ,２５％,,,,,,,,,,,,,
始祖神ティルカ,風,2,地砕撃,敵軍師団一列にダメージ(大),ダメージ,一列,大,城壁破壊ダメージ(中),城壁ダメージ,,中,自軍師団に二段器兵特攻付与,器,,2,,,,,,,,,
始祖神ティルカ,風,2,海龍爪,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団に二段海洋特攻付与,海,,2,敵軍師団速度値ダウン(１５％),速度値,ダウン,１５％,,,,,,,,,
始祖神ティルカ,風,4,裂天森羅,敵軍師団にダメージ(大),ダメージ,師団,大,自軍師団に二段飛行特攻付与,飛,,2,自軍師団速度値アップ(２５％),速度値,アップ,２５％,,,,,,,,,
始祖神ティルカ,風,5,ニーベルング,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団蘇生(特),蘇生,師団,特,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,
始祖神ティルカ,風,4,神威天衝,敵軍単体にダメージ(特),ダメージ,単体,特,城壁破壊ダメージ(中),城壁ダメージ,,中,フォース減少(大),フォース,減少,大,,,,,,,,,
始祖神トール,光,2,ヤルングレイプル,敵軍師団一列にダメージ(大),ダメージ,一列,大,城壁破壊ダメージ(小),城壁ダメージ,,小,,,,,,,,,,,,,
始祖神トール,,2,メギンギョルド,自軍師団攻撃値アップ(４０％),攻撃値,アップ,４０％,自軍師団に二段雷霊特攻付与,雷,,2,,,,,,,,,,,,,
始祖神トール,光,3,ウォール・クラフト,自軍城壁拡張(大),城壁拡張,,大,城壁破壊ダメージ(大),城壁ダメージ,,大,自軍師団攻撃値アップ(３０％),攻撃値,アップ,３０％,,,,,,,,,
始祖神トール,光,4,ライジング・アーク,敵軍師団にダメージ(大),ダメージ,師団,大,自軍師団に二段海洋特攻付与,海,,2,自軍師団に二段飛行特攻付与,飛,,2,,,,,,,,,
始祖神トール,光,5,ミョルニル,敵軍師団にダメージ(大),ダメージ,師団,大,敵軍師団一列に麻痺付与,麻痺付与,一列,,城壁破壊ダメージ(大),城壁ダメージ,,大,,,,,,,,,
始祖神フレイヤ,土,1,秋月の恵み,自軍師団蘇生(小),蘇生,師団,小,自軍師団防御値アップ(１５％),防御値,アップ,１５％,,,,,,,,,,,,,
始祖神フレイヤ,土,3,ルナ・シュート,敵軍師団にダメージ(大),ダメージ,師団,大,フォース減少(小),フォース,減少,小,敵軍師団攻撃値ダウン(２０％),攻撃値,ダウン,２０％,,,,,,,,,
始祖神フレイヤ,,2,魅惑の月光,敵軍単体に麻痺付与,麻痺付与,単体,,敵軍師団防御値ダウン(３５％),防御値,ダウン,３５％,自軍師団に二段魔族特攻付与,魔,,2,,,,,,,,,
始祖神フレイヤ,土,5,ブリーシンガメン,敵軍師団にダメージ(大),ダメージ,師団,大,敵軍全体に魅了付与,魅了付与,全体,,自軍師団に二段男性特攻付与,男,,2,,,,,,,,,
始祖神フレイヤ,土,3,オーバー・ザ・ムーン,敵軍単体にダメージ(特),ダメージ,単体,特,フォース減少(大),フォース,減少,大,,,,,,,,,,,,,
始祖神リグレット,水,2,ストライク・ランス,敵軍単体にダメージ(大),ダメージ,単体,大,自軍師団に二段炎霊特攻付与,炎,,2,,,,,,,,,,,,,
始祖神リグレット,水,2,ガード・ヒーリング,自軍師団回復(大),回復,師団,大,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,自軍師団攻撃値アップ(２０％),攻撃値,アップ,２０％,,,,,
始祖神リグレット,水,3,トライデント,敵軍師団一列にダメージ(大),ダメージ,一列,大,フォース減少(中),フォース,減少,中,自軍師団に二段海洋特攻付与,海,,2,,,,,,,,,
始祖神リグレット,水,3,ヤーラルホーン,敵軍師団にダメージ(大),ダメージ,師団,大,自軍師団蘇生(中),蘇生,師団,中,バリア効果(中),バリア,,中,,,,,,,,,
始祖神リグレット,水,5,ヘイムダル,自軍師団蘇生(特),蘇生,師団,特,バリア効果(特),バリア,,特,自軍師団防御値アップ(５０％),防御値,アップ,５０％,,,,,,,,,
主神オーディン,,1,白神舞踏,自軍師団に魔族特攻付与,魔,,1,自軍師団速度値アップ(２５％),速度値,アップ,,,,,,,,,,,,,,
主神オーディン,光,2,モード・ノルナゲスト,自軍師団蘇生(小),蘇生,師団,小,フォース増加(中),フォース,増加,中,,,,,,,,,,,,,
主神オーディン,光,3,モード・グラム,敵軍単体にダメージ(特),ダメージ,単体,特,自軍師団に二段器兵特攻付与,器,,2,,,,,,,,,,,,,
主神オーディン,光,3,モード・スレイプニル,バリア効果(特),バリア,,特,自軍師団に二段竜族特攻付与,竜,,2,,,,,,,,,,,,,
主神オーディン,光,5,グングニル,敵軍師団にダメージ(特),ダメージ,師団,特,城壁破壊ダメージ(特),城壁ダメージ,,特,敵軍師団防御値ダウン(４０％),防御値,ダウン,４０％,,,,,,,,,
半熟のヒルデ,風,1,ピュア・セイバー,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団に魔族特攻付与,魔,,1,,,,,,,,,,,,,
半熟のヒルデ,風,2,ゴッデス・ウィッシュ,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,自軍城壁拡張(中),城壁拡張,,中,,,,,,,,,,,,,
半熟のヒルデ,,2,タイニー・ウィング,自軍師団速度値アップ(４０％),速度値,アップ,４０％,自軍師団に飛行特攻付与,飛,,1,自軍師団に獣族特攻付与,獣,,1,,,,,,,,,
半熟のヒルデ,風,2,ピュア・ガーデン,自軍師団蘇生(小),蘇生,師団,小,バリア効果(小),バリア,,小,,,,,,,,,,,,,
半熟のヒルデ,風,3,ダンシング・レヴィン,敵軍全体にダメージ(微),ダメージ,全体,微,フォース吸収(中),フォース,吸収,中,自軍師団に二段騎士特攻付与,騎,,2,,,,,,,,,
神竜将ファナ,火,1,サンダー・バッシュ,敵軍単体にダメージ(小),ダメージ,単体,小,敵軍単体に麻痺付与,麻痺付与,単体,,自軍城壁拡張(中),城壁拡張,,中,,,,,,,,,
神竜将ファナ,火,2,ドラゴン・ソニック,敵軍師団一列にダメージ(中),ダメージ,一列,中,自軍師団速度値アップ(４０％),速度値,アップ,４０％,自軍師団に飛行特攻付与,飛,,1,,,,,,,,,
神竜将ファナ,火,3,サンダーボルト,敵軍全体にダメージ(小),ダメージ,全体,小,城壁破壊ダメージ(中),城壁ダメージ,,中,自軍師団に二段海洋特攻付与,海,,2,,,,,,,,,
神竜将ファナ,火,3,ドラゴニック・レイ,敵軍師団一列にダメージ(中),ダメージ,一列,中,バリア効果(大),バリア,,大,自軍師団に二段魔族特攻付与,魔,,2,,,,,,,,,
神竜将ファナ,火,5,神竜雷剣バルムンク,敵軍全体にダメージ(特),ダメージ,全体,特,自軍師団攻撃値アップ(４０％),攻撃値,アップ,４０％,フォース減少(大),フォース,減少,大,,,,,,,,,
